uid,title,summary,type,color,start,end,location,link
schedule-request-3214623-occurrence-7673868,3214623 - Boys Varsity Wrestling vs Alliance HS,3214623 - Boys Varsity Wrestling vs Alliance HS,Athletics - Home,#131cf0,2026-01-21 6:00 PM,2026-01-21 8:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3214623/occurrences/7673868
schedule-request-3215254-occurrence-7676666,3215254 - Boys Middle School Wrestling vs Salem Middle School,3215254 - Boys Middle School Wrestling vs Salem Middle School,Athletics - Home,#131cf0,2026-01-14 6:00 PM,2026-01-14 8:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3215254/occurrences/7676666
schedule-request-3218284-occurrence-7688229,3218284 - Boys Varsity Soccer vs Conneaut High School ( Sectional Tournament),3218284 - Boys Varsity Soccer vs Conneaut High School ( Sectional Tournament),Athletics - Home,#131cf0,2025-10-15 7:00 PM,2025-10-15 9:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3218284/occurrences/7688229
schedule-request-3219417-occurrence-7691406,3219417 - Girls 7th Volleyball vs Girard Jr/Sr HS (NE 8 Championship),3219417 - Girls 7th Volleyball vs Girard Jr/Sr HS (NE 8 Championship),Athletics - Home,#131cf0,2025-10-08 5:30 PM,2025-10-08 7:30 PM,"47 College St. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3219417/occurrences/7691406
schedule-request-3219418-occurrence-7691407,3219418 - Girls 8th Volleyball vs Hubbard MS (NE 8 Championship),3219418 - Girls 8th Volleyball vs Hubbard MS (NE 8 Championship),Athletics - Home,#131cf0,2025-10-08 6:30 PM,2025-10-08 8:30 PM,"47 College St. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3219418/occurrences/7691407
schedule-request-3227803-occurrence-7713610,3227803 - Boys Varsity Soccer vs Crestview HS - Columbiana,3227803 - Boys Varsity Soccer vs Crestview HS - Columbiana,Athletics - Home,#131cf0,2026-08-27 5:00 PM,2026-08-27 7:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3227803/occurrences/7713610
schedule-request-3228137-occurrence-7714520,3228137 - Boys Varsity Baseball vs Salem Jr/Sr High School,3228137 - Boys Varsity Baseball vs Salem Jr/Sr High School,Athletics - Home,#131cf0,2026-04-18 11:00 AM,2026-04-18 1:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3228137/occurrences/7714520
schedule-request-3232426-occurrence-7724608,3232426 - Boys Junior Varsity Soccer vs Louisville High School,3232426 - Boys Junior Varsity Soccer vs Louisville High School,Athletics - Home,#131cf0,2026-08-06 5:00 PM,2026-08-06 7:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3232426/occurrences/7724608
schedule-request-3232427-occurrence-7724609,3232427 - Boys Varsity Soccer vs Louisville High School,3232427 - Boys Varsity Soccer vs Louisville High School,Athletics - Home,#131cf0,2026-08-06 7:00 PM,2026-08-06 9:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3232427/occurrences/7724609
schedule-request-3232458-occurrence-7725200,3232458 - Boys Junior Varsity Soccer vs West Branch High School,3232458 - Boys Junior Varsity Soccer vs West Branch High School,Athletics - Home,#131cf0,2026-10-13 5:00 PM,2026-10-13 7:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3232458/occurrences/7725200
schedule-request-3232459-occurrence-7725201,3232459 - Boys Varsity Soccer vs West Branch High School,3232459 - Boys Varsity Soccer vs West Branch High School,Athletics - Home,#131cf0,2026-10-13 7:00 PM,2026-10-13 9:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3232459/occurrences/7725201
schedule-request-3232518-occurrence-7725905,3232518 - POSTPONED: Boys Junior Varsity Baseball vs Austintown Fitch HS,3232518 - POSTPONED: Boys Junior Varsity Baseball vs Austintown Fitch HS,Athletics - Home,#131cf0,2026-04-01 5:00 PM,2026-04-01 7:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3232518/occurrences/7725905
schedule-request-3232520-occurrence-7725907,3232520 - Boys Varsity Baseball vs Saint John School,3232520 - Boys Varsity Baseball vs Saint John School,Athletics - Home,#131cf0,2026-04-23 5:00 PM,2026-04-23 7:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3232520/occurrences/7725907
schedule-request-3285492-occurrence-7847272,3285492 - Girls Varsity Softball (practice),3285492 - Girls Varsity Softball (practice),Athletics - Home,#131cf0,2025-11-02 4:00 PM,2025-11-02 6:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3285492/occurrences/7847272
schedule-request-3285493-occurrence-7847273,3285493 - Girls Varsity Softball (Practice),3285493 - Girls Varsity Softball (Practice),Athletics - Home,#131cf0,2025-11-06 6:30 PM,2025-11-06 8:30 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3285493/occurrences/7847273
schedule-request-3285494-occurrence-7847274,3285494 - Girls Varsity Softball (Practice),3285494 - Girls Varsity Softball (Practice),Athletics - Home,#131cf0,2025-11-11 6:30 PM,2025-11-11 8:30 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3285494/occurrences/7847274
schedule-request-3285495-occurrence-7847275,3285495 - Girls Varsity Softball (Practice),3285495 - Girls Varsity Softball (Practice),Athletics - Home,#131cf0,2025-11-13 6:30 PM,2025-11-13 8:30 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3285495/occurrences/7847275
schedule-request-3285496-occurrence-7847276,3285496 - Girls Varsity Softball (Practice),3285496 - Girls Varsity Softball (Practice),Athletics - Home,#131cf0,2025-11-18 6:30 PM,2025-11-18 8:30 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3285496/occurrences/7847276
schedule-request-3285497-occurrence-7847277,3285497 - Girls Varsity Softball (practice),3285497 - Girls Varsity Softball (practice),Athletics - Home,#131cf0,2025-11-23 4:00 PM,2025-11-23 6:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3285497/occurrences/7847277
schedule-request-3285498-occurrence-7847278,3285498 - Girls Varsity Softball (practice),3285498 - Girls Varsity Softball (practice),Athletics - Home,#131cf0,2025-11-30 4:00 PM,2025-11-30 6:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3285498/occurrences/7847278
schedule-request-3285499-occurrence-7847279,3285499 - Girls Varsity Softball (Practice),3285499 - Girls Varsity Softball (Practice),Athletics - Home,#131cf0,2025-12-04 6:30 PM,2025-12-04 8:30 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3285499/occurrences/7847279
schedule-request-3285500-occurrence-7847280,3285500 - Girls Varsity Softball (Practice),3285500 - Girls Varsity Softball (Practice),Athletics - Home,#131cf0,2025-12-11 6:30 PM,2025-12-11 8:30 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3285500/occurrences/7847280
schedule-request-3285501-occurrence-7847281,3285501 - Girls Varsity Softball (Practice),3285501 - Girls Varsity Softball (Practice),Athletics - Home,#131cf0,2025-12-21 4:00 PM,2025-12-21 6:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3285501/occurrences/7847281
schedule-request-3285502-occurrence-7847282,3285502 - Girls Varsity Softball (Practice),3285502 - Girls Varsity Softball (Practice),Athletics - Home,#131cf0,2025-12-28 4:00 PM,2025-12-28 6:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3285502/occurrences/7847282
schedule-request-3285969-occurrence-7849109,3285969 - Boys Varsity Football (Practice),3285969 - Boys Varsity Football (Practice),Athletics - Home,#131cf0,2025-11-01 8:00 AM,2025-11-01 10:00 AM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3285969/occurrences/7849109
schedule-request-3286464-occurrence-7850775,3286464 - Girls Junior Varsity Basketball vs Struthers High School,3286464 - Girls Junior Varsity Basketball vs Struthers High School,Athletics - Home,#131cf0,2026-12-03 5:30 PM,2026-12-03 7:30 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3286464/occurrences/7850775
schedule-request-3286465-occurrence-7850776,3286465 - Girls Varsity Basketball vs Struthers High School,3286465 - Girls Varsity Basketball vs Struthers High School,Athletics - Home,#131cf0,2026-12-03 7:00 PM,2026-12-03 9:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3286465/occurrences/7850776
schedule-request-3286466-occurrence-7850777,3286466 - Girls Junior Varsity Basketball vs Hubbard High School,3286466 - Girls Junior Varsity Basketball vs Hubbard High School,Athletics - Home,#131cf0,2026-12-07 5:30 PM,2026-12-07 7:30 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3286466/occurrences/7850777
schedule-request-3286467-occurrence-7850778,3286467 - Girls Varsity Basketball vs Hubbard High School,3286467 - Girls Varsity Basketball vs Hubbard High School,Athletics - Home,#131cf0,2026-12-07 7:00 PM,2026-12-07 9:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3286467/occurrences/7850778
schedule-request-3286468-occurrence-7850779,3286468 - Boys Junior Varsity Basketball vs South Range High School,3286468 - Boys Junior Varsity Basketball vs South Range High School,Athletics - Home,#131cf0,2027-02-12 5:30 PM,2027-02-12 7:30 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3286468/occurrences/7850779
schedule-request-3286469-occurrence-7850780,3286469 - Boys Varsity Basketball vs South Range High School,3286469 - Boys Varsity Basketball vs South Range High School,Athletics - Home,#131cf0,2027-02-12 7:00 PM,2027-02-12 9:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3286469/occurrences/7850780
schedule-request-3286476-occurrence-7850787,3286476 - Boys Junior Varsity Basketball vs Struthers High School,3286476 - Boys Junior Varsity Basketball vs Struthers High School,Athletics - Home,#131cf0,2027-01-08 5:30 PM,2027-01-08 7:30 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3286476/occurrences/7850787
schedule-request-3286477-occurrence-7850788,3286477 - Boys Varsity Basketball vs Struthers High School,3286477 - Boys Varsity Basketball vs Struthers High School,Athletics - Home,#131cf0,2027-01-08 7:00 PM,2027-01-08 9:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3286477/occurrences/7850788
schedule-request-3286478-occurrence-7850789,3286478 - Boys Junior Varsity Basketball vs Hubbard High School,3286478 - Boys Junior Varsity Basketball vs Hubbard High School,Athletics - Home,#131cf0,2027-01-12 5:30 PM,2027-01-12 7:30 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3286478/occurrences/7850789
schedule-request-3286479-occurrence-7850790,3286479 - Boys Varsity Basketball vs Hubbard High School,3286479 - Boys Varsity Basketball vs Hubbard High School,Athletics - Home,#131cf0,2027-01-12 7:00 PM,2027-01-12 9:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3286479/occurrences/7850790
schedule-request-3286482-occurrence-7850793,3286482 - Boys Junior Varsity Basketball vs Lakeview High School,3286482 - Boys Junior Varsity Basketball vs Lakeview High School,Athletics - Home,#131cf0,2027-01-19 5:30 PM,2027-01-19 7:30 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3286482/occurrences/7850793
schedule-request-3286483-occurrence-7850794,3286483 - Boys Varsity Basketball vs Lakeview High School,3286483 - Boys Varsity Basketball vs Lakeview High School,Athletics - Home,#131cf0,2027-01-19 7:00 PM,2027-01-19 9:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3286483/occurrences/7850794
schedule-request-3286484-occurrence-7850795,3286484 - Boys Junior Varsity Basketball vs Niles McKinley High School,3286484 - Boys Junior Varsity Basketball vs Niles McKinley High School,Athletics - Home,#131cf0,2027-01-22 5:30 PM,2027-01-22 7:30 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3286484/occurrences/7850795
schedule-request-3286485-occurrence-7850796,3286485 - Boys Varsity Basketball vs Niles McKinley High School,3286485 - Boys Varsity Basketball vs Niles McKinley High School,Athletics - Home,#131cf0,2027-01-22 7:00 PM,2027-01-22 9:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3286485/occurrences/7850796
schedule-request-3286486-occurrence-7850797,3286486 - Boys Junior Varsity Basketball vs Girard Jr/Sr HS,3286486 - Boys Junior Varsity Basketball vs Girard Jr/Sr HS,Athletics - Home,#131cf0,2027-01-29 5:30 PM,2027-01-29 7:30 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3286486/occurrences/7850797
schedule-request-3286487-occurrence-7850798,3286487 - Boys Varsity Basketball vs Girard Jr/Sr HS,3286487 - Boys Varsity Basketball vs Girard Jr/Sr HS,Athletics - Home,#131cf0,2027-01-29 7:00 PM,2027-01-29 9:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3286487/occurrences/7850798
schedule-request-3286607-occurrence-7851002,3286607 - Boys 7th Basketball vs South Range Middle School,3286607 - Boys 7th Basketball vs South Range Middle School,Athletics - Home,#131cf0,2026-12-07 5:00 PM,2026-12-07 7:00 PM,"47 College St. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3286607/occurrences/7851002
schedule-request-3286608-occurrence-7851003,3286608 - Boys 8th Basketball vs South Range Middle School,3286608 - Boys 8th Basketball vs South Range Middle School,Athletics - Home,#131cf0,2026-12-07 6:00 PM,2026-12-07 8:00 PM,"47 College St. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3286608/occurrences/7851003
schedule-request-3286615-occurrence-7851010,3286615 - Girls Junior Varsity Basketball vs Lakeview High School,3286615 - Girls Junior Varsity Basketball vs Lakeview High School,Athletics - Home,#131cf0,2026-12-14 5:30 PM,2026-12-14 7:30 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3286615/occurrences/7851010
schedule-request-3286617-occurrence-7851012,3286617 - Girls Varsity Basketball vs Lakeview High School,3286617 - Girls Varsity Basketball vs Lakeview High School,Athletics - Home,#131cf0,2026-12-14 7:00 PM,2026-12-14 9:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3286617/occurrences/7851012
schedule-request-3286618-occurrence-7851013,3286618 - Boys Freshman Basketball vs Hubbard High School,3286618 - Boys Freshman Basketball vs Hubbard High School,Athletics - Home,#131cf0,2026-12-16 5:00 PM,2026-12-16 7:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3286618/occurrences/7851013
schedule-request-3286622-occurrence-7851017,3286622 - Girls Junior Varsity Basketball vs Niles McKinley High School,3286622 - Girls Junior Varsity Basketball vs Niles McKinley High School,Athletics - Home,#131cf0,2026-12-17 5:30 PM,2026-12-17 7:30 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3286622/occurrences/7851017
schedule-request-3286623-occurrence-7851018,3286623 - Girls Varsity Basketball vs Niles McKinley High School,3286623 - Girls Varsity Basketball vs Niles McKinley High School,Athletics - Home,#131cf0,2026-12-17 7:00 PM,2026-12-17 9:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3286623/occurrences/7851018
schedule-request-3286626-occurrence-7851021,3286626 - Boys Freshman Basketball vs Girard Jr/Sr HS,3286626 - Boys Freshman Basketball vs Girard Jr/Sr HS,Athletics - Home,#131cf0,2027-01-04 5:00 PM,2027-01-04 7:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3286626/occurrences/7851021
schedule-request-3286627-occurrence-7851022,3286627 - Girls Junior Varsity Basketball vs Girard Jr/Sr HS,3286627 - Girls Junior Varsity Basketball vs Girard Jr/Sr HS,Athletics - Home,#131cf0,2027-01-04 5:30 PM,2027-01-04 7:30 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3286627/occurrences/7851022
schedule-request-3286628-occurrence-7851023,3286628 - Girls Varsity Basketball vs Girard Jr/Sr HS,3286628 - Girls Varsity Basketball vs Girard Jr/Sr HS,Athletics - Home,#131cf0,2027-01-04 7:00 PM,2027-01-04 9:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3286628/occurrences/7851023
schedule-request-3286629-occurrence-7851024,3286629 - Boys Freshman Basketball vs Lakeview High School,3286629 - Boys Freshman Basketball vs Lakeview High School,Athletics - Home,#131cf0,2027-01-06 5:00 PM,2027-01-06 7:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3286629/occurrences/7851024
schedule-request-3286630-occurrence-7851025,3286630 - Boys 7th Basketball vs Hubbard MS,3286630 - Boys 7th Basketball vs Hubbard MS,Athletics - Home,#131cf0,2027-01-06 5:00 PM,2027-01-06 7:00 PM,"47 College St. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3286630/occurrences/7851025
